Time (ms),ECG_Signal (mV),Filtered_ECG (mV),HRV (ms),P_Wave_Amplitude (mV),T_Wave_Amplitude (mV),QRS_Duration (ms),ST_Segment (mV),PR_Interval (ms),Label (Diabetes)
5630,0.6363714755867698,0.6924765786355421,715.0678034391922,0.15854680904960525,0.37595048045886875,90.54205917987112,-0.126474844207274,129.0709676442058,0
5640,0.5145446656678819,0.46950587277750916,721.8705506103711,0.21279109123774947,0.20984418290815232,91.16521883097079,0.030774449337935883,177.6493032530972,1
5650,0.850587558806597,0.9151104225093327,820.8619847897911,0.2187647136197157,0.24621617057489925,117.22689022249594,-0.13806344214101804,160.0244125083612,0
5660,1.089917686854633,1.0746653375843855,788.587148214383,0.2587509114448678,0.379477143492743,80.9857761854529,-0.05752242261544824,191.52796288849274,0
5670,0.8922440450997323,0.9257540249580264,769.7152969168144,0.23614313626353164,0.251238302887871,107.86755951492788,0.07880520557370518,193.58967473044342,1
5680,0.9374749220237291,0.8565819847906627,784.301349672614,0.25008185057912713,0.2441302119243497,109.01305562943513,0.024046393203739358,124.41252724814284,1
5690,1.4041586944937485,1.428930559429063,941.0448229890653,0.2665573928477634,0.22762505862804946,113.45514309641598,-0.0454149742688259,185.6513248283583,0
5700,0.8482554670233003,0.8386090027707461,978.7684160895562,0.2793304460487283,0.3718223515293833,118.97757242553902,-0.03190015927698325,123.01579123381364,0
5710,1.013989489159811,1.0313111817949057,821.53080835827,0.19708132450837057,0.3000116518382174,119.02407676626609,0.024844353049291806,149.37357005560182,0
5720,1.283653012741143,1.2172558542901157,971.833300639749,0.23070340580458543,0.33497864061083094,82.61107030265856,-0.19765410884513548,163.38399804968634,0
5730,0.8965427823212702,0.9439175313101066,796.4487103743646,0.27601621176588,0.24781327681500595,112.87357291011611,-0.16859605261855606,131.84806389017018,0
5740,1.1220867002278734,1.1946461157365191,842.9310959031375,0.29841766964475847,0.3516080842022433,105.85239734629525,0.15250322710520464,179.70510500552615,0
5750,1.362363708746745,1.3057116687649002,767.8086993448,0.2834278966565644,0.3520011089924197,105.89368537492365,-0.1688484043634837,120.66837633377108,1
5760,1.4495206236576421,1.3686635347616745,892.1428126527532,0.20572008939365652,0.26251960498166005,85.13399706458779,0.08272143848420205,133.48792387472295,0
5770,0.6470734809290379,0.5518011981383052,993.6943345524427,0.17927497758279756,0.28213652660205657,106.00748665782614,0.16801526564362107,166.46374638827805,0
5780,1.4265876251614944,1.4549819252501477,881.0479288130136,0.2234088806109883,0.2419380554860402,119.29930322404991,-0.09172655827930756,177.1510049629834,0
5790,0.9921162930795382,1.0135351002972943,807.3442252340647,0.26124621777540635,0.3953122046645809,116.47274278157788,-0.051803425176194295,193.3314482155133,0
5800,0.7582443882989583,0.7675838708417724,894.3452337971585,0.22388536061299463,0.3291205154116823,97.56522643219402,0.027568562337886515,176.4397321547699,0
5810,0.9591357562382613,0.9055251754614564,736.8762035396163,0.22247712949705029,0.38690877614310315,81.59791893144377,0.1526835878554339,173.74234162038928,0
5820,1.480032575285477,1.45821377446658,966.5977240796196,0.2757345631622701,0.26067710872582667,94.49173960000819,0.1767622349041681,151.54729170805314,1
5830,0.9926180939928696,1.0115133610301041,850.925185233951,0.20421056686007794,0.356378182599378,113.0556124640222,0.09582529924450722,120.10275404214411,1
5840,0.8287516102875082,0.8281049820593421,834.8049226118926,0.27896920122174684,0.3531717287769484,108.05996405860664,-0.1653520956581224,129.61274069884976,0
5850,1.1334008543167258,1.2309579583597032,875.7594365360558,0.21102072014275852,0.3383311303733083,98.37374622375826,0.06766166221394032,162.76436358048312,0
5860,0.7401456187781931,0.6674335692895397,887.4351588368207,0.1992349658517509,0.3931277950533601,82.20406140635325,-0.03587851125093516,174.01039086755358,0
5870,0.5758633281086639,0.6148922389181827,721.5327418679539,0.21809848667995485,0.27871106722126315,97.07578911293211,-0.011719600203575375,153.395862711717,1
5880,0.6288797219106492,0.6097434755315077,904.7851663670207,0.2643670438012303,0.22614346471795146,98.76099758871534,-0.1803406438619292,178.45432092227122,1
5890,0.6280458389577724,0.6136857619428954,772.5795040946589,0.16890030417959914,0.3343417718488122,117.14222131576544,-0.12357514426145673,161.7489836265743,0
5900,0.6519026935122944,0.6954222466439296,914.1857897519769,0.1794628823808026,0.34586196009544123,105.64344414328637,0.11620544301345909,125.93409564754498,0
5910,0.6388271726494101,0.6773144029142841,946.7604383152591,0.2927167238494638,0.31501211469176293,92.46611666618595,-0.018416466780856094,135.3613000774359,1
5920,1.1408747448032146,1.2391259435436524,941.187552265756,0.1763237441072036,0.24136357862667926,101.01273057802885,-0.07933510334754046,187.19985785951542,0
5930,0.6818800843991448,0.6075589422899699,865.7502902223667,0.23515909768965818,0.3008911883338711,82.6422123128864,-0.046392370414016726,177.99301972995517,0
5940,0.8456672833238632,0.7664892132006964,856.0509676932254,0.23689716999929067,0.2624379473138259,118.90272942598946,0.1417598053302721,191.5809589609996,1
5950,1.3967884099060117,1.4416561733317599,742.8627884018235,0.22344366930753673,0.28549330563333786,94.40239607722904,0.09959960696198278,129.40457992967492,1
5960,0.9739616402628724,0.9896390236641541,932.6038451209407,0.24671178728652277,0.3290437151689328,99.11469419652543,-0.09107384112756689,199.21780276920592,0
5970,1.1675577385210272,1.1223898718329883,781.4228141340143,0.18447400886964277,0.3490429485381669,94.2113589694769,-0.1529992639150507,136.7525371159947,0
5980,0.6723198712016298,0.5882037449994272,849.008626845384,0.2328993401665122,0.24644493818026864,107.30046920464801,-0.09920071134237132,120.94239010293136,0
5990,0.6922890188086708,0.6094206687279569,785.2822278782551,0.20582598828703458,0.2810650721293907,106.48928633318371,0.1683025804218935,199.79383512428433,0
6000,0.5408686162664789,0.6197067911993025,740.1485088999079,0.24925008894437833,0.25383231419832586,108.61289242116543,0.03263553513990214,142.48591083560905,0
6010,0.6689350630721645,0.6073085280159132,888.867309067521,0.1711835315059724,0.23972632277237382,90.72572918447683,0.013392083497913154,173.4415562010048,0
6020,0.7785903390319586,0.7432646514550628,716.2996104468712,0.2356316125259214,0.3566774439991677,92.62673924656264,0.03855743987698462,134.1345851341044,1
6030,0.6770104842767468,0.6223417647221444,924.59357023786,0.17779055330749854,0.3818505388873985,85.01004924384831,-0.05358869370139391,166.41828257593133,1
6040,0.5887025337570556,0.5597017949234431,795.276038578335,0.19179645946725546,0.27404643713691534,106.2203988738445,0.12284280812780513,192.32279891636475,0
6050,0.6206358711006008,0.5345206396498194,700.0404079013456,0.18280647004853748,0.3502557848747534,81.5918850934261,0.009314499720099928,145.6144933942751,0
6060,0.9607787680327258,0.9645907262143798,853.338741771169,0.17742566698032256,0.37939905787288225,103.90729342093836,-0.1533008388924818,173.62031808354874,0
6070,0.7063337184057925,0.6198562311242355,714.0555725582809,0.27385664273410004,0.36922484210604634,114.78783539406535,-0.14837395006837484,135.03228710387333,0
6080,0.8642698610480755,0.9243411626125477,782.8508673462699,0.19285613514913355,0.2365626777078452,115.63328593158533,0.014743658601047344,169.98363189749801,0
6090,1.003417270854857,0.9501596872369436,912.0929462367149,0.2890685672796674,0.3912583763026723,97.96151041479847,0.17462808722833567,146.91602814540082,0
6100,1.1903948286293653,1.1983972115502675,718.8068864865597,0.2954889788017786,0.2753352880858925,98.37214752852296,-0.0766591513295205,136.89666068703613,1
6110,0.5393121398410989,0.6153279573533906,951.8015477068006,0.2356890704905646,0.2678481322347673,83.0787673203207,0.14781646754368732,145.05456405629081,0
6120,1.2994103989090426,1.3295858727184815,701.1459767975749,0.17145016839985897,0.21248626545555607,106.83060101772142,0.10563823463155175,134.30728548062396,1
6130,1.1279003894909079,1.134491946801175,774.0471607605707,0.20618223650693718,0.2972347308209766,112.85037681491383,-0.10087502283723726,192.15328862703063,1
6140,0.5817590319488719,0.546625782571947,922.2712168456214,0.2696598395022321,0.22180272312818575,89.78620218418853,-0.18546370067350304,151.7749509053703,0
6150,1.3735786241067771,1.3401790067184167,794.881044918792,0.20510860930456057,0.24970796418548522,96.85203526533459,-0.1592610939430469,139.62234439794938,0
6160,1.4208724005318132,1.4547697915714513,730.567716419804,0.1630525827454183,0.2633885243534563,113.55357347061081,0.0913975735389761,155.87262728127462,1
6170,0.5610779598548638,0.6599058320990973,808.0701756401284,0.2335177366392282,0.3617652646983368,115.08481870649152,-0.12013210478374133,145.64289334451965,1
6180,0.7768776481472037,0.8092454861170795,781.1179859153576,0.2767681277244052,0.37509773007917935,89.72719921056904,-0.051491631797842496,179.55354030506606,0
6190,1.3062012797930613,1.3177579632670664,952.8135706481664,0.26938895807152535,0.26049326349229396,102.02282538165457,0.000679666402569945,197.69759295083955,0
6200,1.2482596903836582,1.2943897924315075,794.004375275543,0.17626847101955298,0.3717396242489148,87.69972602543308,0.0901872673800651,155.04269253581174,0
6210,0.6845210193563773,0.6775621418131209,936.6797415328022,0.25091469216187,0.37144618747395824,84.07515056558226,-0.15470751069634986,188.88267199777923,1
6220,0.7093493233367103,0.6213777918568674,967.5616434432204,0.18307563951534706,0.35293019007697474,116.44482005567829,-0.037453437889015395,165.26904588476955,0
6230,0.870472102791382,0.8829314659669639,830.1452258729589,0.18273113018282583,0.2293390228030363,112.82030016928437,-0.005970836342921837,132.57885320753869,0
6240,0.9845229851910213,1.0760480420920975,972.9829431563176,0.2811107659957778,0.33806456938014584,110.40139607212696,0.01633082558861587,175.24981936650732,1
6250,1.118254771530296,1.053315360001828,813.1954161889579,0.18745034291103452,0.3890048129161138,81.95065275252561,0.12734425655808668,161.0747597700656,0
6260,0.8689136395697724,0.9069146177339056,989.2235249470325,0.18948710197770166,0.33650809575343144,113.7491517084103,-0.13132872198271323,172.04852186016828,0
6270,0.9625347161331479,0.9027214538649592,726.7868573576719,0.15009800861419492,0.2663233698215668,97.52176303621535,0.12313258073064892,191.1749930057332,0
6280,1.2474709381337565,1.2546364750283727,906.1057799509729,0.28060035511882764,0.30011586348616626,93.69580493183439,0.07715137107866088,155.2347656524837,1
6290,0.5366832028905979,0.45601849281994183,848.1442121370786,0.2688892219813702,0.32914500867021074,101.85905444101506,0.022348325679583725,192.09420985738845,0
6300,0.7524369443440208,0.7425111315956577,816.2946416366941,0.2440993402636017,0.30211408174570076,83.65412970894224,0.07981114816102874,180.0535211425324,0
6310,1.2133495858845524,1.2645822516636016,889.8135636245803,0.26253986459082634,0.22399058834619398,110.26586197409596,-0.03519290441933745,159.0883940702388,0
6320,1.3952068376871993,1.3647211425349957,911.1571274902993,0.17280728511367377,0.26241280893040414,103.29740307553183,-0.1446409656127502,168.2577708526371,0
6330,1.011677442115666,1.0446597870131096,701.3089808950928,0.2187485391881363,0.36047920611072654,87.4636038749267,0.0663060961061469,146.04649060152093,0
6340,1.0321134852653158,1.0912034774232615,750.0859266241596,0.20268290810231712,0.37228360921910353,87.52928799076183,0.009868922674248909,198.68778397910194,0
6350,0.607172011339776,0.6926075752356666,913.9138151902956,0.16406647893855247,0.22746000654311405,87.36994606290696,0.05574992021711023,173.38809304403168,0
6360,0.9474123668234546,0.8943407831945454,899.9156240734619,0.22291957278223862,0.39047735047974497,82.28009550207736,-0.06480048758860399,123.50774819973039,1
6370,1.032617266455023,1.0124804496168847,989.8142515386032,0.2881109475513953,0.2657645235697219,103.5119379748674,0.1627466309359344,146.1297524598407,1
6380,0.7424705036347297,0.6729537063008131,928.3113370752349,0.15600886785760418,0.33246274774614404,113.61392710354033,0.034947947430230775,169.8651547007246,0
6390,0.769243230949381,0.867739931381056,985.2318123194013,0.19371913702406907,0.3503650291913363,80.69992855949555,-0.16583900628365048,124.50666222393919,0
6400,0.8772841631046226,0.9626843566894817,910.7621504604421,0.18113114043085551,0.3623892469275767,81.96018579885094,-0.020078403718228527,121.91073530553142,0
6410,0.5200711977777264,0.5280626238338383,789.415662591833,0.18572199804985445,0.389149940445186,102.91081106747782,0.10254242189745372,156.0019391622242,1
6420,0.8220791655831783,0.8904858244584626,731.6094766752569,0.28626518278190627,0.26258390960576455,112.7798274154421,0.11765382469290897,146.6152143754136,0
6430,0.7114480069965446,0.715639602450953,934.5471590034807,0.2202103581351435,0.3717012909103109,93.06955562274534,-0.0021611788944964905,155.06388864265327,0
6440,0.8274973521779146,0.8522144897784666,893.2447664427748,0.21994491194097282,0.2263373806872414,93.98457595230889,0.15789902833252045,141.01546479040042,0
6450,0.6197621318192512,0.5375870182424545,714.4558037179888,0.2640863463682923,0.3410081812707185,103.85385989987104,-0.09293262512228098,133.17741975543848,0
6460,1.390527280739895,1.4415813648392566,808.0151397702934,0.17317383060073888,0.3483955459027972,90.96851556496588,-0.035760521104693355,175.131468558427,0
6470,1.0935924535540487,1.0191351502810957,987.0399446452859,0.2230898031150076,0.3355446482402641,81.06433464310737,0.15943876422758801,161.16568930142404,0
6480,1.1791023191444896,1.2443158451949952,850.1203437130604,0.21449778211815895,0.2504629472270306,109.40914072406385,0.1585026865886316,136.01233689994933,0
6490,1.2891712386073384,1.3455768561414156,829.8187408059114,0.2395366035819984,0.3746086294030407,105.02599651765813,0.07428510752987239,145.56715410079985,1
6500,0.9984421989290573,1.0401911384776525,837.3098815477882,0.2999336554875658,0.23377169267407902,103.23023996222636,0.14359221884888806,167.34463261306607,0
6510,0.5869202880874237,0.4941523641923761,762.6648172015491,0.26541733411230706,0.21072695830416618,109.66736515967293,-0.16449069321750695,125.77834786179822,0
6520,1.037106541818548,0.9977322130076136,810.6121512594385,0.20967985545261408,0.34349299812238243,107.0092335024815,0.14599799048311052,131.79624074129435,0
6530,1.086841118020879,1.0394636320030477,810.943976796153,0.27413295784110703,0.29509514304654677,88.23527952713285,-0.07175203737990929,125.8596483285912,0
6540,1.24543947418433,1.2174667556786338,715.7065060562417,0.17560625449687203,0.36981960399173525,94.09924187773404,-0.1286673950287135,184.9853866171295,0
6550,0.9316595462296794,0.8491880955824471,930.2702885553755,0.154569552946344,0.2766794282116518,85.044405667145,-0.10425206546318147,180.19273865696073,0
6560,0.6275803027955638,0.7149718674017763,824.9513295711637,0.18066725586964094,0.2336557177015426,85.19428053671524,-0.032812596794445176,180.26503455034057,0
6570,0.7837759057987245,0.7945363539411997,946.653966044927,0.20106173341713895,0.36728843849397397,107.04782985426156,-0.09952319815821312,177.30602747808223,0
6580,0.8630822963986351,0.8241871585302398,955.1044003359686,0.22658711361893397,0.3097819263280144,114.34400427929992,-0.07177296559340038,173.55083389358953,0
6590,1.1459172413316012,1.125313544746458,763.5982164095974,0.24226937108117996,0.237839158478071,118.50930335444556,-0.14600860557134318,158.159353230254,0
6600,1.0707783046689119,1.060218812769879,897.2060446510386,0.28659085758216324,0.34407679971728916,105.13388470197778,-0.0815292937764006,171.3822530805692,1
6610,0.8560967258978462,0.8762155925699697,841.6845412488944,0.22647810143256863,0.30222272769790015,87.36405293443828,0.028913525816800456,123.06892438303797,0
6620,1.4865152487929798,1.4896511343322794,964.0470213764455,0.2251913466938594,0.320862596448064,84.22601381795722,-0.023258516763574433,169.71715381254276,0
6630,1.105774819356887,1.1896532139997704,764.7222037529363,0.1575364514734473,0.2921796676413164,112.51403886147031,-0.06131249550563553,182.23021644295017,0
6640,0.7372267917359945,0.7366194883171605,903.3439600930133,0.15523673289843357,0.3657417967636013,103.15025905439997,0.09858085154284557,160.0286688307512,0
6650,0.6017824726204037,0.7002140755850663,882.3256366758168,0.2326739942874558,0.36591254313661,104.73140084054879,0.15740398855732718,148.60106627417895,0
6660,0.652859139184332,0.7231441307333512,788.5904432715498,0.21572679198725167,0.34187776436487727,111.25848355018837,0.1027156891609588,142.19413878407832,0
6670,0.7459577283845081,0.6876598312559753,740.9802710953518,0.27587705924704475,0.22108027547929246,108.13108910929806,-0.06719971915292833,171.4241640129666,1
6680,0.6606813732595557,0.7468004161883389,895.491928143183,0.17410193770677676,0.3677707723808138,113.37833011424387,0.09777686713502148,175.4240958903927,0
6690,0.6865670240513058,0.609840303628401,921.5792374396992,0.15374574931755744,0.334202596106582,82.24855621839514,-0.13920792701037954,189.6774079890034,0
6700,0.7850951686938471,0.8485851103920854,794.688203129005,0.21735581518951885,0.3394048332008599,109.9008254698602,-0.14787280476348363,147.38672659687927,1
6710,0.6733735952947548,0.6494982539900709,893.4497812066941,0.18562178351283862,0.27259656808077437,114.03411029288381,-0.06174918518553643,181.58178459084684,1
6720,1.3967654246264252,1.472360288715439,818.5392722834509,0.15744215600082562,0.3758559112314014,91.44540169833257,0.12308094761762284,164.90846593514703,0
6730,0.5802337456616422,0.6538450836831323,913.9620649847853,0.2586897430271443,0.34507432004697147,105.61789095973012,-0.10146070110307925,190.62691925424633,0
6740,1.0245113895702547,1.085696469593779,759.764582468216,0.16673894999358713,0.2225180933058389,92.56648255347889,-0.1746986364405282,162.22496866364966,0
6750,0.9103968269896615,0.9684029142510738,967.0645007908523,0.24124792500116576,0.28155560688123255,118.31884265929816,-0.147316185917458,161.41038627183738,0
6760,1.4823786169086064,1.4433144447282145,786.2228789396739,0.19215746252503335,0.37727607239202837,81.33694289742014,0.14349798741183206,166.23016651527274,0
6770,0.6120389021680523,0.5282227587783028,810.3357963268459,0.1760244075532533,0.2094393403394758,103.1917137533182,0.05351331389891506,179.94522841139474,0
6780,0.8978555990457416,0.878451634798774,717.427585624105,0.20696272843789762,0.3922833239284099,86.6601418819806,-0.09871953465200933,197.17523830627687,1
6790,1.4694704332753687,1.4041753362726705,733.4536636963829,0.270216866433443,0.33583251366391254,108.48880820708635,0.02211833013127254,125.88506833726126,0
6800,1.3655071258939802,1.4044973436744725,854.7585708136985,0.2088140365356859,0.32627519552867534,87.03561133674648,0.011031848970140146,124.27476819128137,0
6810,1.3170720709492798,1.286292016256837,780.2778030183914,0.2626154473816583,0.2541118512975983,89.4153304759343,0.062174391376264515,195.0040269925871,0
6820,0.7579028270449398,0.8530248672169228,950.6440677226583,0.1688229445198726,0.24975835774783542,99.77483244183033,-0.10672497823135348,162.3900500414565,1
6830,0.6708875873900658,0.6990820028591322,704.4080165964862,0.26591571294976185,0.3884116438977191,116.59339799987512,0.14576119487775907,169.1922411653549,0
6840,1.168643219924431,1.2331393326513032,813.7282146015808,0.1855399987359973,0.25965449084682457,88.46857488591883,-0.07625257516799487,158.5938881275783,0
6850,1.429375989127586,1.3558809236759557,801.2036640307279,0.2516089694833309,0.3551010593437999,85.76960084472414,0.07765266159049478,127.49259620859796,0
6860,1.05676289301393,1.1291657894684544,705.7982892752804,0.23486723322614944,0.27862435964141585,110.35907327416123,-0.19355014145111404,181.44715027349332,0
6870,1.0716126894698998,1.1561641275725787,737.310519700153,0.2893717075817531,0.2278508141569408,100.02478129335724,-0.05093714804234112,179.77797160708695,0
6880,0.7799790936602842,0.7773914774240713,824.0928024755906,0.2080983776962971,0.2021430595390718,116.47140449527086,-0.05931607281647669,144.93626571942497,0
6890,1.269492933191937,1.2907435207421325,847.859375334234,0.15992477832516605,0.3088514674030502,85.8645822863937,0.017393771433205807,144.49913961827204,0
6900,0.6870437485575234,0.7400057087381224,821.2869241764607,0.15287332283268792,0.39515576370978656,105.83711572092157,-0.1709054952891214,187.02731047244148,0
6910,0.8236792364042437,0.7586469618563262,859.2813035236281,0.274028784145913,0.2738272387618409,89.3151658460726,0.11605254949044336,125.78858061930613,0
6920,0.9254364386164168,0.9259496539091052,878.5395024717045,0.22871034564921483,0.271438466798609,86.27041714606557,-0.1128876792929726,190.48841186852525,0
6930,1.007610378684455,0.9873429842389176,702.9771463383507,0.2662866077752424,0.26881832356988844,107.33717660629083,0.07081512595280409,140.53293519167315,0
6940,0.7424097324150802,0.6716845308475301,839.2285478360511,0.1851638400017272,0.3041087674609717,103.74738479634934,0.12128484929763728,167.43877982043952,0
6950,0.6148368247392035,0.5883437091975098,989.0497722662765,0.20176256182698504,0.2881329766848587,110.19309833449324,0.024750782496605256,194.87953432014223,0
6960,1.1106200424416326,1.0242545043187312,855.7096840388647,0.15451558083169784,0.3759829253454029,92.3785030578473,0.09635328268879417,174.24980012293173,0
6970,0.7886305532402558,0.6937929346301531,903.2626802376859,0.29422384868611684,0.30110415834469806,97.9188662552876,0.06474412488600223,153.1543849973629,1
6980,1.0812382214226122,1.0082714792535767,793.559157375065,0.250180186005122,0.3015515676377138,96.21886705321674,-0.05778808113919695,175.16273671243323,0
6990,0.6543627152742023,0.7469857375920371,932.1974134458287,0.2899807631638959,0.22767431894411133,119.36357855866058,0.12354341561342613,147.5183709053096,0
7000,0.9811401018548175,0.9910460090338209,931.8764445628345,0.18982446111436085,0.3965479081820772,91.68995826957551,-0.08211945204578881,142.18067330793488,0
7010,1.0325894325515859,1.1257538647822298,856.3888142962417,0.24171954168384913,0.24999457817376594,91.79268953387067,0.028485167100606862,199.73466223477436,1
7020,0.5518235368224269,0.5383231124884533,992.8041469837641,0.2517749952438957,0.21467281349192055,94.1819283531443,0.09815909565661579,180.06321849438302,1
7030,0.8366042781939206,0.7989675048109725,737.665064428796,0.19763245503863824,0.33262924979504177,102.58376325161287,-0.04841763607499697,171.57759819054542,0
7040,0.6344146769389742,0.6356430495070231,705.0842994668743,0.2772163852523445,0.31907327403137453,90.09290977054981,-0.07889295695302999,148.4231714575455,0
7050,0.5633749704727677,0.5512773081993497,931.0474635271288,0.2920742194350372,0.2830291307985492,116.61159761517095,-0.016261595930870898,123.93286633240385,0
7060,1.4899602323899452,1.411093169242294,942.1466612094648,0.2827282676544006,0.2844384467761356,90.62742259465054,0.12718539773966148,122.48455008281245,0
7070,0.822353844974723,0.8505191079127642,736.0621687361729,0.2608600463909059,0.3570127842092863,115.83262926240778,0.1719687052582659,164.33450043590392,1
7080,1.3098744458546348,1.2530820823565547,779.6748498875818,0.1916197019587431,0.23914252801992983,84.13900254586339,0.018033365143956065,180.96261768312408,0
7090,0.7546406547637639,0.7785582457433298,705.2657090099887,0.19224240631584474,0.364050663788978,106.26250809598609,0.06458648212946072,162.9903352355084,0
7100,1.1815027222239292,1.2115429407035598,787.9925832341694,0.29450404806690567,0.32974942277900365,116.27942073752975,0.1613094488955657,187.26280575512916,1
7110,1.2602278598896866,1.1906328305154161,931.9425621756014,0.1515426743903538,0.2837939547559049,86.74997753592918,-0.16058125943482304,122.67412264745774,1
7120,1.0956387406078443,1.0079086660299779,855.3881583137737,0.2574074959863217,0.29160572331677376,118.7330784039702,-0.10716856885353399,149.3401661140752,0
7130,0.9715761885501584,1.0277285057638463,804.4286779504864,0.2559369243832893,0.2513294414372192,98.11533441662047,0.083560002500633,138.96563129393425,0
7140,0.9118409141472685,0.9038009989011325,811.5217884718991,0.2434034311424696,0.350422866539395,117.82860433764098,0.12949778476491985,155.78183745256976,0
7150,0.8488682665429953,0.7605010256440905,700.4060877146404,0.2985163269130299,0.3025749484610536,107.07280174520187,0.1428116113322312,125.7901114555298,1
7160,1.4295291442478257,1.5285024076817793,789.9401582695708,0.19678191536455877,0.2641709085499687,92.06347479494207,-0.033957129258026963,196.3305313256858,1
7170,1.3306194077877291,1.2421755199870024,893.9376224913792,0.20099577956898723,0.31921002315219005,87.53210099668425,-0.16426403908325327,137.86043208554887,0
7180,1.4650269106665126,1.5040339564382232,992.258333144907,0.16184091044198332,0.39914689041026463,92.14940184900398,-0.024887409080152023,193.7846220386868,0
7190,0.6242972234855447,0.7210330085382275,954.1182480951699,0.2164197204815606,0.2870524559313108,83.720696370507,-0.1077061639171785,154.07145240293454,1
7200,1.2308674752036444,1.1787034960468294,707.0784893936587,0.1891572789352272,0.38413828015572393,85.75471865373319,-0.08352141800135034,198.84193066041746,0
7210,1.4383404568210378,1.366790330558477,969.5681814024517,0.20150800532664662,0.26900336798491326,84.18641761385925,0.10890702273500236,164.32467067681685,0
7220,0.6812330661656602,0.6055100540501459,934.9595239895878,0.27518576853834414,0.2109465413849972,96.91774174966231,-0.16978916558964527,194.4666291340646,1
7230,0.5664962673667775,0.5271512968802966,934.112837071294,0.29032267702912434,0.24084842127368578,111.82313505030345,0.13103248699228087,120.42791909553783,0
7240,1.241120649290059,1.1613298114921884,837.3987277010715,0.17785996080077784,0.28373902866553685,85.6553421686536,-0.02893236567033236,179.859104494472,0
7250,1.074473113179912,1.1129053815187382,819.4015878863509,0.2058763397330199,0.2439269857189138,85.21281732689343,0.03842557244023803,192.24405224820123,1
7260,1.341828776758272,1.2542871363842845,790.8747186499578,0.2892945843173091,0.2000454076436511,105.73715798069323,-0.1641391075057284,131.17764535831634,1
7270,0.6397723766262895,0.6416568022562474,719.7084576863098,0.15927126910338338,0.3830003075495055,87.88731927872266,-0.06505636865708816,127.69006813857212,0
7280,1.2952673118598903,1.3946066826304857,768.4706090481097,0.16385407921670678,0.36877588224618585,83.90440152435967,-0.1641196323940617,153.96580857487646,0
7290,0.7016273200477445,0.7644213739489483,773.9810904934074,0.1744186483809344,0.3484584462973894,86.6739431282231,0.18461748915244386,194.69431249063481,0
7300,0.6636559428657045,0.6866998305119066,845.2231209130605,0.2392819251190312,0.23356291912920574,116.94925583507104,0.12290465973050019,163.3909248152351,0
7310,0.6642657979309929,0.6255165220883153,924.2333219790082,0.17257084065089962,0.22407271524199723,112.85885011104763,-0.016146898257415915,162.19651709773856,0
7320,1.314574720231382,1.3393538874897097,842.1429485193839,0.29521145721761,0.21352094989447665,94.16258249420376,-0.11055898067053156,131.29008946394575,1
7330,1.1651972206962,1.1706055134785303,717.3533348341482,0.21700717908877803,0.3448058377545843,106.2328306930957,0.1733820420999409,120.0631608874575,0
7340,1.0230654247691193,1.0082821015471937,987.3369402964611,0.22522769405252496,0.3857615921375771,101.49102694672152,-0.0621613617092113,184.8112072596369,0
7350,0.8588304841235025,0.7849725594715424,982.8172957282336,0.18699879237081096,0.2861071641826074,107.08497053930256,-0.13560622732505012,127.00596503889906,0
7360,1.3772005408131083,1.4545213838612017,935.5568629445225,0.22064403786521003,0.22382813439920965,107.30684609851038,0.02526575538158196,170.7079854988259,1
7370,0.8924451074226354,0.8824020371868999,997.3983704692662,0.2492870448955517,0.3024785641464213,105.14936060239972,0.17750964813792647,193.16931636121532,0
7380,1.316599439471577,1.25552394183573,863.3446998400789,0.2626765705431064,0.26976638149172605,90.64405474149234,-0.198467883799871,136.69215305267448,0
7390,0.9391349085702184,0.9126867787456764,988.8305050759618,0.26308021240648694,0.27496498486999954,81.56025683051273,-0.10475006269840051,173.22182689895286,0
7400,0.8769444294249076,0.8597703799306929,722.6815121850252,0.23668366690411324,0.3242661248311415,98.22267127960436,0.17537905616416305,126.29588613660076,0
7410,0.9626797856696064,1.0281873647829813,809.7042244784113,0.2856539662490786,0.3437436226524405,115.63895538762816,-0.13156561325713517,168.30041150700904,0
7420,0.8013778741641421,0.8481007502764225,767.6143804020297,0.2726111770959164,0.22212071977463219,102.77989034074304,-0.15470261934407206,133.11453767625622,0
7430,1.2476093801762511,1.3014703589045191,758.749925240281,0.2635572172047938,0.20711804616129528,113.29564166807631,0.028074886319921777,178.87628484121424,0
7440,1.0027203900924793,0.9049266429782087,742.2408846678028,0.15834082825206908,0.398866060537143,119.66497371844912,0.144737529317932,144.09850358351267,0
7450,0.7322126951468173,0.7154434947827696,886.724092469799,0.15103169433294739,0.24654566978311038,86.54464816553104,-0.009156072922429537,157.0712807043717,0
7460,1.3995745732745686,1.3958434036016334,934.3965567241916,0.18186709157932093,0.21076610498169182,107.67110556567928,0.1978257026738099,167.95444336220973,0
7470,0.8838912213732114,0.7877296767378228,873.4895198261082,0.24952853908701783,0.237975065819184,106.97174294800098,0.07166867981519714,133.70187285329916,0
7480,1.0435528611139886,0.9955155028629954,744.088812876463,0.21167962333238186,0.20779156926969286,119.19821789433114,-0.1703700371158209,179.33102548940968,0
7490,1.4064721109645468,1.4585300755889739,943.3371309800413,0.21036093889489677,0.27836217892343434,119.42402935811202,0.19713285267279018,144.21122725094517,0
